Timestamp,FPS,Inference_ms,Angle,Jitter,CPU_Usage
1772681662.197,41.3,17.2,89.34,3.480,0.0
1772681662.229,31.7,16.7,0.00,0.000,0.0
1772681662.266,26.9,17.5,90.60,1.259,0.0
1772681662.296,32.8,17.9,79.73,10.867,0.0
1772681662.337,24.8,17.0,76.67,3.061,0.0
1772681662.364,36.3,17.5,74.47,2.201,0.0
1772681662.400,27.7,17.8,0.00,0.000,0.0
1772681662.430,33.8,17.5,75.50,1.034,0.0
1772681662.463,30.8,16.8,74.59,0.914,0.0
1772681662.499,27.1,18.3,73.01,1.577,0.0
1772681662.529,34.4,17.1,72.99,0.026,0.0
1772681662.570,24.3,17.1,82.75,9.765,0.0
1772681662.597,37.1,17.5,85.67,2.914,0.0
1772681662.646,20.4,18.2,86.53,0.862,0.0
1772681662.672,37.4,17.0,85.83,0.698,0.0
1772681662.697,41.0,17.4,84.97,0.865,0.0
1772681662.737,24.6,18.0,92.42,7.458,0.0
1772681662.765,36.3,17.9,92.12,0.307,0.0
1772681662.801,27.4,17.6,99.94,7.823,0.0
1772681662.834,30.6,17.5,101.39,1.452,0.0
1772681662.871,27.3,17.8,102.01,0.619,0.0
1772681662.901,33.4,17.0,105.31,3.302,0.0
1772681662.930,34.0,17.0,105.57,0.259,0.0
1772681662.968,25.9,18.5,120.28,14.711,0.0
1772681663.006,26.6,17.5,121.52,1.241,0.0
1772681663.029,43.0,17.4,116.79,4.734,0.0
1772681663.092,15.9,34.9,121.28,4.496,0.0
1772681663.117,41.0,17.5,122.01,0.723,0.0
1772681663.139,44.0,16.9,0.00,0.000,0.0
1772681663.166,38.1,18.4,125.13,3.126,0.0
1772681663.201,28.6,18.7,138.63,13.496,0.0
1772681663.234,30.1,18.0,142.49,3.864,0.0
1772681663.270,27.3,18.9,152.00,9.504,0.0
1772681663.306,28.4,18.5,157.59,5.592,0.0
1772681663.332,38.4,17.5,163.99,6.404,0.0
1772681663.374,23.6,17.5,164.20,0.211,0.0
1772681663.400,39.1,16.9,165.42,1.211,0.0
1772681663.431,31.9,17.8,0.00,0.000,0.0
1772681663.472,24.6,17.0,0.00,0.000,0.0
1772681663.498,37.9,17.7,163.16,2.259,0.0
1772681663.549,19.7,19.2,162.11,1.050,0.0
1772681663.573,41.5,18.1,161.62,0.483,0.0
1772681663.599,38.6,18.2,166.09,4.468,0.0
1772681663.637,26.4,18.0,171.73,5.635,0.0
1772681663.667,33.1,17.4,167.16,4.566,0.0
1772681663.704,27.4,18.1,167.70,0.542,0.0
1772681663.734,32.8,16.8,167.31,0.395,0.0
1772681663.768,29.7,17.8,171.39,4.083,0.0
1772681663.800,31.4,17.3,171.09,0.295,0.0
1772681663.831,31.9,17.7,0.00,0.000,0.0
1772681663.882,19.7,19.0,0.00,0.000,0.0
1772681663.906,40.2,17.3,0.00,0.000,0.0
1772681663.934,36.3,18.2,0.00,0.000,0.0
1772681663.967,30.7,17.9,0.00,0.000,0.0
1772681664.004,26.9,17.6,0.00,0.000,0.0
1772681664.035,31.9,17.4,173.56,2.465,0.0
1772681664.065,33.3,18.2,0.00,0.000,0.0
1772681664.113,21.0,18.3,174.03,0.471,0.0
1772681664.136,42.2,17.6,0.00,0.000,0.0
1772681664.170,30.0,16.6,171.68,2.355,0.0
1772681664.203,29.7,16.6,169.77,1.907,0.0
1772681664.232,35.6,17.5,0.00,0.000,0.0
1772681664.266,28.8,16.7,0.00,0.000,0.0
1772681664.308,24.1,17.7,171.24,1.471,0.0
1772681664.333,38.9,17.7,169.73,1.511,0.0
1772681664.369,28.0,17.9,169.60,0.125,0.0
1772681664.400,32.6,18.6,172.64,3.038,0.0
1772681664.433,30.2,18.6,171.26,1.377,0.0
1772681664.469,27.8,18.4,164.99,6.271,0.0
1772681664.504,28.6,17.7,165.34,0.345,0.0
1772681664.537,30.5,16.9,167.63,2.290,0.0
1772681664.565,35.0,17.3,0.00,0.000,0.0
1772681664.609,23.0,17.1,0.00,0.000,0.0
1772681664.634,39.8,17.6,156.14,11.488,0.0
1772681664.665,32.4,18.1,150.87,5.266,0.0
1772681664.705,24.9,17.9,0.00,0.000,0.0
1772681664.733,36.0,17.3,146.40,4.477,0.0
1772681664.769,27.1,18.1,134.03,12.370,0.0
1772681664.800,32.3,17.4,129.82,4.205,0.0
1772681664.832,31.3,17.1,127.66,2.165,0.0
1772681664.871,25.9,18.3,124.25,3.408,0.0
1772681664.901,33.7,16.9,120.43,3.820,0.0
1772681664.948,21.1,19.1,113.51,6.917,0.0
1772681664.974,38.6,17.8,110.45,3.064,0.0
1772681664.999,40.1,17.1,106.83,3.617,0.0
1772681665.041,23.7,18.2,105.44,1.389,0.0
1772681665.065,42.3,17.3,0.00,0.000,0.0
1772681665.121,17.9,30.0,97.45,7.996,0.0
1772681665.143,44.1,16.7,93.29,4.154,0.0
1772681665.166,43.0,17.2,0.00,0.000,0.0
1772681665.215,20.4,25.1,0.00,0.000,0.0
1772681665.238,43.3,17.0,80.28,13.017,0.0
1772681665.267,34.7,16.6,78.95,1.328,0.0
1772681665.302,29.2,17.6,87.83,8.883,0.0
1772681665.332,32.4,17.8,81.52,6.306,0.0
1772681665.368,27.8,17.5,92.31,10.782,0.0
1772681665.398,33.6,16.7,97.16,4.856,0.0
1772681665.440,23.9,17.9,0.00,0.000,0.0
1772681665.465,40.4,17.6,0.00,0.000,0.0
1772681665.504,25.6,17.6,0.00,0.000,0.0
1772681665.533,33.7,17.6,0.00,0.000,0.0
1772681665.566,31.0,18.0,96.66,0.499,0.0
1772681665.605,25.8,18.9,95.58,1.083,0.0
1772681665.635,32.8,17.5,98.08,2.496,0.0
1772681665.670,28.8,16.9,98.32,0.244,0.0
1772681665.701,32.1,16.9,98.43,0.114,0.0
1772681665.736,28.3,17.5,90.58,7.856,0.0
1772681665.770,29.3,17.2,89.44,1.134,0.0
1772681665.802,31.9,17.1,78.75,10.689,0.0
1772681665.837,28.0,17.3,82.15,3.393,0.0
1772681665.866,34.6,17.2,78.29,3.854,0.0
1772681665.899,30.4,16.7,0.00,0.000,0.0
1772681665.939,25.4,18.0,90.15,11.854,0.0
1772681665.968,33.5,17.4,91.44,1.290,0.0
1772681666.006,26.8,17.2,94.84,3.405,0.0
1772681666.040,29.2,16.9,96.80,1.956,0.0
1772681666.068,36.2,17.3,104.32,7.522,0.0
1772681666.124,17.8,29.8,106.43,2.113,0.0
1772681666.147,42.1,17.0,106.48,0.051,0.0
1772681666.170,43.5,17.3,109.25,2.766,0.0
1772681666.206,28.2,16.9,114.45,5.204,0.0
1772681666.257,19.5,34.9,121.44,6.989,0.0
1772681666.282,40.5,18.5,121.94,0.494,0.0
1772681666.306,41.2,17.8,116.76,5.181,0.0
1772681666.333,37.8,16.9,129.74,12.982,0.0
1772681666.374,24.3,17.4,128.43,1.303,0.0
1772681666.401,37.2,16.6,131.72,3.286,0.0
1772681666.435,28.7,17.6,139.22,7.496,0.0
1772681666.469,29.4,16.9,152.96,13.748,0.0
1772681666.502,30.3,16.9,158.37,5.405,0.0
1772681666.550,20.8,16.8,162.53,4.160,0.0
1772681666.577,37.4,17.0,163.37,0.839,0.0
1772681666.601,42.7,17.0,0.00,0.000,0.0
1772681666.635,28.6,17.2,0.00,0.000,0.0
1772681666.668,30.6,17.2,167.92,4.547,0.0
1772681666.700,31.8,16.8,170.65,2.736,0.0
1772681666.743,23.1,17.6,175.50,4.845,0.0
1772681666.766,42.4,16.4,174.43,1.064,0.0
1772681666.802,27.8,17.5,172.26,2.176,0.0
1772681666.839,27.3,16.8,164.78,7.481,0.0
1772681666.865,38.2,17.2,0.00,0.000,0.0
1772681666.906,24.7,17.0,168.25,3.478,0.0
1772681666.934,35.9,16.8,0.00,0.000,0.0
1772681666.970,27.2,17.6,0.00,0.000,0.0
1772681667.002,32.0,16.7,0.00,0.000,0.0
1772681667.033,31.7,16.2,0.00,0.000,0.0
1772681667.076,23.2,18.2,0.00,0.000,0.0
1772681667.101,40.6,17.1,0.00,0.000,0.0
1772681667.136,28.7,17.5,0.00,0.000,0.0
1772681667.168,31.1,17.0,0.00,0.000,0.0
1772681667.200,31.2,17.0,172.25,3.997,0.0
1772681667.241,24.1,17.8,0.00,0.000,0.0
1772681667.268,37.2,17.1,0.00,0.000,0.0
1772681667.304,28.0,18.1,175.61,3.360,0.0
1772681667.335,31.9,17.6,0.00,0.000,0.0
1772681667.365,33.1,16.1,174.09,1.521,0.0
1772681667.417,19.5,17.9,175.07,0.981,0.0
1772681667.440,42.8,17.3,0.00,0.000,0.0
1772681667.497,17.6,31.0,175.40,0.332,0.0
1772681667.521,41.2,18.0,171.41,3.996,0.0
1772681667.544,44.4,16.9,171.35,0.055,0.0
1772681667.583,25.3,21.6,170.33,1.026,0.0
1772681667.606,43.5,17.3,170.75,0.420,0.0
1772681667.651,22.5,17.7,168.42,2.326,0.0
1772681667.674,43.6,17.0,165.91,2.510,0.0
1772681667.700,38.3,17.1,163.93,1.981,0.0
1772681667.741,24.1,17.4,163.07,0.862,0.0
1772681667.768,37.7,17.0,161.20,1.873,0.0
1772681667.806,26.4,17.3,0.00,0.000,0.0
1772681667.835,34.0,16.6,0.00,0.000,0.0
1772681667.866,32.1,16.8,151.49,9.705,0.0
1772681667.907,24.8,17.5,154.58,3.085,0.0
1772681667.936,34.4,16.7,140.33,14.247,0.0
1772681667.973,27.1,16.9,137.20,3.131,0.0
1772681668.002,34.4,16.4,124.46,12.735,0.0
1772681668.033,31.6,16.6,120.89,3.577,0.0
1772681668.074,24.6,17.7,116.48,4.402,0.0
1772681668.103,34.9,16.4,119.40,2.913,0.0
1772681668.138,28.4,16.9,117.48,1.914,0.0
1772681668.168,32.6,17.0,114.10,3.387,0.0
1772681668.200,31.6,16.6,110.12,3.980,0.0
1772681668.240,24.8,17.6,105.75,4.364,0.0
1772681668.270,34.3,16.7,0.00,0.000,0.0
1772681668.315,22.2,16.3,97.02,8.736,0.0
1772681668.337,44.9,16.4,95.07,1.943,0.0
1772681668.366,34.1,16.0,94.77,0.306,0.0
1772681668.406,25.0,17.3,0.00,0.000,0.0
1772681668.436,33.9,16.6,82.30,12.470,0.0
1772681668.481,22.1,18.4,81.92,0.380,0.0
1772681668.505,41.1,17.6,86.33,4.414,0.0
1772681668.535,33.8,18.7,88.17,1.835,0.0
1772681668.571,27.7,18.0,94.85,6.688,0.0
1772681668.601,33.5,17.6,0.00,0.000,0.0
1772681668.639,26.2,16.8,93.57,1.280,0.0
1772681668.669,32.8,16.5,94.07,0.492,0.0
1772681668.702,30.4,16.5,0.00,0.000,0.0
1772681668.739,27.6,17.1,0.00,0.000,0.0
1772681668.768,33.9,17.4,0.00,0.000,0.0
1772681668.807,25.6,17.1,92.06,2.011,0.0
1772681668.835,36.5,16.8,93.16,1.104,0.0
1772681668.872,26.9,17.2,0.00,0.000,0.0
1772681668.902,33.3,17.1,90.90,2.260,0.0
1772681668.933,31.7,16.4,96.42,5.525,0.0
1772681668.974,24.5,17.8,94.27,2.154,0.0
1772681669.003,34.4,17.1,92.82,1.447,0.0
1772681669.039,27.5,17.3,85.61,7.212,0.0
1772681669.074,29.1,16.8,80.27,5.337,0.0
1772681669.100,38.4,16.7,81.61,1.334,0.0
1772681669.141,24.4,17.9,82.30,0.695,0.0
1772681669.169,35.4,17.0,88.12,5.815,0.0
1772681669.205,27.5,16.7,92.43,4.310,0.0
1772681669.234,34.7,16.7,95.51,3.086,0.0
1772681669.267,30.2,16.7,95.52,0.002,0.0
1772681669.307,25.4,17.9,98.66,3.146,0.0
1772681669.336,34.0,16.7,105.53,6.868,0.0
1772681669.374,26.5,17.0,109.58,4.045,0.0
1772681669.403,34.9,16.4,112.59,3.019,0.0
1772681669.438,28.3,16.9,117.18,4.587,0.0
1772681669.476,26.2,17.0,122.46,5.275,0.0
1772681669.503,37.0,16.9,115.42,7.033,0.0
1772681669.536,30.3,17.1,120.68,5.252,0.0
1772681669.569,30.9,16.4,132.06,11.381,0.0
1772681669.600,31.5,16.6,127.31,4.747,0.0
1772681669.640,25.5,16.9,137.09,9.781,0.0
1772681669.669,33.5,16.7,144.39,7.296,0.0
1772681669.706,27.3,16.8,149.78,5.388,0.0
1772681669.736,33.5,16.4,160.43,10.653,0.0
1772681669.768,31.5,16.8,160.06,0.364,0.0
1772681669.804,27.5,17.0,160.15,0.087,0.0
1772681669.835,32.4,17.6,165.37,5.220,0.0
1772681669.874,25.5,17.5,0.00,0.000,0.0
1772681669.901,36.7,17.1,170.22,4.845,0.0
1772681669.940,25.9,17.1,168.54,1.675,0.0
1772681669.970,32.9,16.1,176.00,7.462,0.0
1772681670.001,32.5,16.3,0.00,0.000,0.0
1772681670.044,23.5,18.3,171.22,4.781,0.0
1772681670.070,38.7,17.0,173.20,1.972,0.0
1772681670.110,24.7,17.0,174.18,0.982,0.0
1772681670.138,36.2,17.0,175.89,1.710,0.0
1772681670.172,29.2,16.8,177.39,1.500,0.0
1772681670.210,26.6,17.0,178.15,0.764,0.0
1772681670.238,35.2,16.8,177.24,0.908,0.0
1772681670.273,28.3,16.5,0.00,0.000,0.0
1772681670.313,25.3,18.0,175.68,1.567,0.0
1772681670.336,42.7,17.5,177.61,1.937,0.0
1772681670.386,20.1,22.2,177.80,0.184,0.0
1772681670.411,40.8,17.8,177.93,0.132,0.0
1772681670.438,36.9,18.5,178.04,0.109,0.0
1772681670.479,24.3,19.0,177.37,0.672,0.0
1772681670.504,40.6,17.3,177.06,0.310,0.0
1772681670.540,27.3,16.6,0.00,0.000,0.0
1772681670.573,30.8,16.4,0.00,0.000,0.0
1772681670.601,35.0,16.6,174.44,2.619,0.0
1772681670.642,24.8,16.7,0.00,0.000,0.0
1772681670.668,37.7,16.8,178.95,4.509,0.0
1772681670.706,26.0,17.1,0.00,0.000,0.0
1772681670.738,32.0,17.0,0.00,0.000,0.0
1772681670.773,28.1,17.4,0.00,0.000,0.0
1772681670.807,29.3,17.4,0.00,0.000,0.0
1772681670.836,35.6,17.1,0.00,0.000,0.0
1772681670.873,26.8,16.7,167.06,11.892,0.0
1772681670.904,31.9,17.0,169.06,2.003,0.0
1772681670.934,33.1,16.3,0.00,0.000,0.0
1772681670.973,26.2,16.8,168.57,0.492,0.0
1772681671.004,31.8,17.1,164.51,4.053,0.0
1772681671.040,27.5,16.7,163.86,0.650,0.0
1772681671.073,31.0,17.5,163.34,0.523,0.0
1772681671.106,30.3,16.7,162.26,1.079,0.0
1772681671.140,28.8,16.8,0.00,0.000,0.0
1772681671.172,31.8,16.9,155.81,6.445,0.0
1772681671.230,17.2,34.6,152.85,2.963,0.0
1772681671.254,42.6,17.6,142.75,10.101,0.0
1772681671.276,43.7,17.1,133.98,8.776,0.0
1772681671.308,32.0,17.4,124.93,9.046,0.0
1772681671.338,33.4,16.7,120.75,4.177,0.0
1772681671.375,26.7,17.4,119.70,1.048,0.0
1772681671.406,32.1,16.6,127.39,7.686,0.0
1772681671.438,31.7,16.8,121.52,5.873,0.0
1772681671.479,24.0,18.3,120.53,0.988,0.0
1772681671.507,35.8,17.2,114.84,5.690,0.0
1772681671.544,27.1,17.3,112.76,2.076,0.0
1772681671.588,22.7,18.0,109.08,3.682,0.0
1772681671.612,42.3,17.2,108.05,1.036,0.0
1772681671.648,27.6,18.2,0.00,0.000,0.0
1772681671.677,35.1,17.6,98.75,9.299,0.0
1772681671.704,36.2,17.4,93.69,5.058,0.0
1772681671.755,19.7,17.0,93.98,0.292,0.0
1772681671.779,42.2,17.6,92.04,1.944,0.0
1772681671.801,43.9,16.6,0.00,0.000,0.0
1772681671.841,25.4,16.8,0.00,0.000,0.0
1772681671.886,22.0,28.0,76.57,15.463,0.0
1772681671.920,29.6,17.2,81.05,4.477,0.0
1772681671.944,41.9,17.8,84.53,3.479,0.0
1772681671.974,32.8,17.0,85.32,0.786,0.0
1772681672.021,21.3,18.4,83.51,1.808,0.0
1772681672.045,42.2,17.4,87.48,3.974,0.0
1772681672.077,31.4,17.7,87.15,0.332,0.0
1772681672.105,35.8,17.3,88.07,0.917,0.0
1772681672.136,32.2,16.4,91.15,3.085,0.0
1772681672.173,26.6,17.6,89.03,2.126,0.0
1772681672.206,30.9,17.6,87.38,1.645,0.0
1772681672.245,25.4,19.1,84.93,2.449,0.0
1772681672.277,31.6,18.2,87.52,2.583,0.0
1772681672.302,39.4,17.2,86.42,1.097,0.0
1772681672.346,22.6,17.7,87.04,0.621,0.0
1772681672.371,40.3,17.6,83.75,3.288,0.0
1772681672.413,24.0,18.4,78.24,5.515,0.0
1772681672.439,38.1,17.2,82.51,4.276,0.0
1772681672.471,31.7,17.1,80.69,1.822,0.0
1772681672.510,25.6,18.0,78.95,1.742,0.0
1772681672.538,35.3,16.7,78.41,0.538,0.0
1772681672.578,25.1,18.4,0.00,0.000,0.0
1772681672.605,36.6,17.2,91.46,13.048,0.0
1772681672.636,32.1,17.0,93.36,1.899,0.0
1772681672.673,27.4,16.7,96.15,2.789,0.0
1772681672.705,31.5,16.6,98.60,2.455,0.0
1772681672.744,25.4,18.2,0.00,0.000,0.0
1772681672.774,33.3,17.1,108.26,9.660,0.0
1772681672.810,28.2,17.5,108.64,0.378,0.0
1772681672.841,31.3,17.1,112.19,3.551,0.0
1772681672.871,33.7,16.7,113.65,1.457,0.0
1772681672.908,27.0,17.0,115.95,2.306,0.0
1772681672.939,32.8,16.8,119.27,3.311,0.0
1772681672.978,25.6,18.3,123.01,3.744,0.0
1772681673.016,25.8,18.0,126.81,3.796,0.0
1772681673.040,42.5,17.5,128.89,2.086,0.0
1772681673.072,31.0,17.5,125.62,3.271,0.0
1772681673.105,30.2,16.9,134.63,9.015,0.0
1772681673.135,33.4,16.7,0.00,0.000,0.0
1772681673.178,23.2,18.6,134.38,0.259,0.0
1772681673.227,20.4,30.6,143.37,8.998,0.0
1772681673.250,43.6,17.5,148.65,5.272,0.0
1772681673.274,42.9,17.4,151.01,2.360,0.0
1772681673.305,32.3,18.4,156.12,5.111,0.0
1772681673.344,25.8,18.3,159.72,3.600,0.0
1772681673.372,35.2,16.9,160.90,1.187,0.0
1772681673.410,26.0,18.3,163.94,3.037,0.0
1772681673.439,35.2,17.1,164.62,0.679,0.0
1772681673.469,32.8,16.7,167.05,2.429,0.0
1772681673.511,23.9,18.2,166.34,0.712,0.0
1772681673.539,35.9,17.0,0.00,0.000,0.0
1772681673.575,27.8,17.5,0.00,0.000,0.0
1772681673.606,32.8,16.6,0.00,0.000,0.0
1772681673.640,28.9,17.2,166.46,0.123,0.0
1772681673.677,27.0,18.1,170.39,3.934,0.0
1772681673.705,35.5,17.7,168.42,1.973,0.0
1772681673.744,25.9,18.6,165.84,2.585,0.0
1772681673.773,34.3,17.5,167.96,2.124,0.0
1772681673.803,33.5,16.7,169.43,1.467,0.0
1772681673.842,25.2,17.9,170.59,1.161,0.0
1772681673.872,33.8,17.2,174.50,3.914,0.0
1772681673.938,15.2,41.9,171.05,3.452,0.0
1772681673.962,41.7,17.1,173.49,2.443,0.0
1772681673.997,28.4,27.3,171.28,2.214,0.0
1772681674.020,43.2,17.4,170.20,1.080,0.0
1772681674.043,43.4,17.2,173.08,2.880,0.0
1772681674.075,31.3,17.2,168.37,4.708,0.0
1772681674.108,31.0,17.1,167.82,0.551,0.0
1772681674.149,24.2,17.9,172.56,4.742,0.0
1772681674.177,35.8,17.6,171.57,0.993,0.0
1772681674.206,33.9,17.2,165.54,6.027,0.0
1772681674.243,27.0,18.1,0.00,0.000,0.0
1772681674.272,34.3,17.0,0.00,0.000,0.0
1772681674.304,32.0,17.0,0.00,0.000,0.0
1772681674.343,25.8,17.5,159.35,6.193,0.0
1772681674.373,33.2,17.1,158.73,0.618,0.0
1772681674.412,25.5,17.8,153.78,4.954,0.0
1772681674.447,28.6,17.8,158.56,4.782,0.0
1772681674.471,40.6,17.8,151.83,6.728,0.0
1772681674.517,22.0,18.0,147.97,3.860,0.0
1772681674.550,30.1,17.1,132.14,15.828,0.0
1772681674.573,43.4,17.3,125.32,6.825,0.0
1772681674.609,27.7,17.3,123.35,1.972,0.0
1772681674.647,26.7,17.9,120.65,2.695,0.0
1772681674.684,27.1,17.6,116.58,4.071,0.0
1772681674.707,43.2,17.3,122.31,5.731,0.0
1772681674.738,31.6,17.5,121.81,0.497,0.0
1772681674.775,26.9,17.5,118.29,3.522,0.0
1772681674.806,33.0,16.8,113.70,4.595,0.0
1772681674.844,26.1,18.1,110.87,2.831,0.0
1772681674.874,33.8,17.0,108.81,2.061,0.0
1772681674.905,32.2,17.0,105.90,2.906,0.0
1772681674.947,23.7,17.1,0.00,0.000,0.0
1772681674.973,37.9,17.0,96.73,9.165,0.0
1772681675.015,23.9,17.6,95.28,1.450,0.0
1772681675.040,40.4,16.9,90.35,4.935,0.0
1772681675.077,26.8,17.4,81.77,8.577,0.0
1772681675.109,31.3,17.6,79.39,2.382,0.0
1772681675.139,33.7,17.2,84.73,5.337,0.0
1772681675.178,25.3,18.1,87.86,3.130,0.0
1772681675.206,35.5,16.8,99.82,11.962,0.0
1772681675.237,32.4,16.7,97.38,2.443,0.0
1772681675.276,25.5,17.9,96.35,1.022,0.0
1772681675.307,33.0,17.0,91.19,5.163,0.0
1772681675.345,26.3,17.1,0.00,0.000,0.0
1772681675.374,33.8,17.1,85.76,5.432,0.0
1772681675.406,31.6,17.1,0.00,0.000,0.0
1772681675.447,24.2,17.8,86.73,0.975,0.0
1772681675.474,37.5,18.4,82.09,4.642,0.0
1772681675.515,24.0,18.3,86.91,4.816,0.0
1772681675.542,38.0,17.3,0.00,0.000,0.0
1772681675.573,32.1,17.1,91.33,4.418,0.0
1772681675.609,27.5,17.8,0.00,0.000,0.0
1772681675.640,32.3,17.2,97.66,6.333,0.0
1772681675.694,18.5,19.0,98.76,1.105,0.0
1772681675.718,42.4,17.2,98.82,0.058,0.0
1772681675.741,43.3,17.4,90.16,8.661,0.0
1772681675.784,23.4,21.6,84.06,6.106,0.0
1772681675.809,39.1,18.3,85.95,1.898,0.0
1772681675.858,20.8,18.8,78.51,7.443,0.0
1772681675.883,39.4,17.1,81.36,2.854,0.0
1772681675.906,43.2,16.9,90.20,8.840,0.0
1772681675.952,21.6,18.4,96.45,6.247,0.0
1772681675.977,39.7,19.0,92.07,4.380,0.0
1772681676.006,34.9,17.8,96.48,4.412,0.0
1772681676.043,27.4,17.7,104.17,7.690,0.0
1772681676.074,31.9,17.5,0.00,0.000,0.0
1772681676.113,25.9,18.9,109.72,5.550,0.0
1772681676.140,36.2,17.2,111.66,1.938,0.0
1772681676.187,21.5,18.8,116.91,5.250,0.0
1772681676.212,39.9,18.0,121.24,4.327,0.0
1772681676.239,36.6,17.2,123.65,2.410,0.0
1772681676.295,17.9,33.4,124.66,1.013,0.0
1772681676.319,41.8,17.8,116.61,8.049,0.0
1772681676.345,38.1,17.3,120.37,3.759,0.0
1772681676.376,32.8,17.7,134.45,14.079,0.0
1772681676.406,32.6,16.9,130.75,3.693,0.0
1772681676.442,27.7,18.1,131.04,0.286,0.0
1772681676.478,28.5,18.4,137.55,6.513,0.0
1772681676.514,27.5,18.2,145.39,7.831,0.0
1772681676.545,32.0,17.4,148.67,3.282,0.0
1772681676.575,33.0,17.9,157.40,8.728,0.0
1772681676.619,23.0,18.2,153.86,3.539,0.0
1772681676.645,38.2,17.5,157.70,3.846,0.0
1772681676.687,23.7,18.3,160.44,2.734,0.0
1772681676.715,36.4,17.3,166.13,5.699,0.0
1772681676.742,35.8,17.2,0.00,0.000,0.0
1772681676.778,27.9,18.1,0.00,0.000,0.0
1772681676.810,31.2,16.9,0.00,0.000,0.0
1772681676.843,30.5,17.7,169.98,3.845,0.0
1772681676.883,25.0,17.9,0.00,0.000,0.0
1772681676.909,39.1,17.2,0.00,0.000,0.0
1772681676.960,19.5,19.1,0.00,0.000,0.0
1772681676.985,40.0,17.4,0.00,0.000,0.0
1772681677.013,35.8,16.8,174.01,4.027,0.0
1772681677.048,28.6,17.6,176.65,2.645,0.0
1772681677.079,32.5,17.2,0.00,0.000,0.0
1772681677.110,31.7,16.7,0.00,0.000,0.0
1772681677.149,25.4,17.1,0.00,0.000,0.0
1772681677.179,33.5,16.8,0.00,0.000,0.0
1772681677.211,31.4,16.9,0.00,0.000,0.0
1772681677.251,25.1,16.7,172.30,4.351,0.0
1772681677.276,38.9,17.8,0.00,0.000,0.0
1772681677.309,30.9,18.1,172.44,0.141,0.0
1772681677.347,26.2,17.1,171.85,0.596,0.0
1772681677.375,36.1,17.7,170.98,0.865,0.0
1772681677.421,21.8,18.7,0.00,0.000,0.0
1772681677.446,39.6,16.6,0.00,0.000,0.0
1772681677.474,35.0,17.3,0.00,0.000,0.0
1772681677.514,24.9,17.8,171.30,0.322,0.0
1772681677.543,35.4,18.6,169.35,1.956,0.0
1772681677.575,30.7,18.5,165.29,4.060,0.0
1772681677.610,28.5,18.6,0.00,0.000,0.0
1772681677.640,33.4,17.4,0.00,0.000,0.0
1772681677.687,21.3,18.5,156.60,8.688,0.0
1772681677.714,37.1,17.9,153.48,3.124,0.0
1772681677.741,36.9,17.8,155.27,1.794,0.0
1772681677.781,25.5,18.1,0.00,0.000,0.0
1772681677.812,31.5,17.8,142.86,12.405,0.0
1772681677.842,33.4,18.0,131.55,11.310,0.0
1772681677.874,31.8,17.6,129.18,2.372,0.0
1772681677.905,31.6,17.4,120.11,9.075,0.0
1772681677.945,25.3,19.0,122.70,2.590,0.0
1772681677.980,28.6,17.6,116.25,6.446,0.0
1772681678.016,27.7,17.5,110.83,5.424,0.0
1772681678.042,38.3,17.5,105.37,5.461,0.0
1772681678.072,32.8,16.6,0.00,0.000,0.0
1772681678.122,20.1,17.4,95.03,10.339,0.0
1772681678.145,43.8,16.9,0.00,0.000,0.0
1772681678.189,22.8,18.0,0.00,0.000,0.0
1772681678.213,41.2,17.8,91.20,3.830,0.0
1772681678.240,37.3,17.2,99.62,8.421,0.0
1772681678.284,22.5,19.0,92.63,6.988,0.0
1772681678.313,35.0,17.6,93.45,0.819,0.0
1772681678.342,33.9,17.6,85.45,7.995,0.0
1772681678.374,31.4,17.1,0.00,0.000,0.0
1772681678.407,30.5,17.6,85.85,0.397,0.0
1772681678.445,26.3,18.5,85.81,0.038,0.0
1772681678.474,35.1,17.5,87.09,1.280,0.0
1772681678.513,25.1,17.1,0.00,0.000,0.0
1772681678.540,37.8,17.0,87.54,0.447,0.0
1772681678.590,19.8,18.0,0.00,0.000,0.0
1772681678.613,43.7,17.0,85.43,2.108,0.0
1772681678.640,37.9,16.9,0.00,0.000,0.0
1772681678.681,24.3,18.1,0.00,0.000,0.0
1772681678.709,35.6,17.9,0.00,0.000,0.0
1772681678.748,25.6,18.0,0.00,0.000,0.0
1772681678.778,33.0,18.6,78.30,7.136,0.0
1772681678.811,30.0,17.4,78.51,0.215,0.0
1772681678.843,31.4,18.1,0.00,0.000,0.0
1772681678.875,31.7,17.7,92.01,13.497,0.0
1772681678.914,25.7,18.5,89.35,2.660,0.0
