Timestamp,FPS,Angle
1773392485.500,20.4,171.17
1773392485.541,24.6,171.15
1773392485.593,19.3,171.27
1773392485.639,22.0,171.05
1773392485.680,24.2,171.10
1773392485.719,25.6,170.84
1773392485.757,26.6,171.07
1773392485.797,24.8,171.16
1773392485.837,25.2,170.88
1773392485.876,25.3,170.98
1773392485.916,25.0,170.24
1773392485.957,24.4,170.13
1773392485.998,24.5,168.34
1773392486.037,25.5,167.66
1773392486.079,24.1,166.11
1773392486.130,19.5,162.86
1773392486.182,19.0,161.63
1773392486.235,19.0,155.57
1773392486.278,23.5,152.51
1773392486.317,25.0,144.71
1773392486.360,23.8,140.89
1773392486.400,25.0,138.23
1773392486.440,24.6,135.24
1773392486.480,25.0,130.64
1773392486.521,24.8,124.08
1773392486.563,23.8,118.59
1773392486.604,24.1,114.06
1773392486.653,20.4,110.75
1773392486.706,18.9,100.47
1773392486.750,23.1,94.66
1773392486.789,25.5,83.83
1773392486.829,25.1,81.75
1773392486.866,26.6,79.60
1773392486.919,18.8,78.62
1773392486.971,19.2,71.30
1773392487.024,18.9,67.02
1773392487.079,18.2,63.52
1773392487.122,23.1,61.86
1773392487.164,23.9,61.10
1773392487.204,25.2,61.99
1773392487.246,24.0,62.71
1773392487.285,25.7,62.30
1773392487.336,19.6,64.73
1773392487.377,24.1,67.26
1773392487.418,24.4,73.73
1773392487.469,19.4,77.60
1773392487.513,23.2,78.65
1773392487.552,25.6,82.24
1773392487.592,25.0,85.20
1773392487.631,25.4,88.95
1773392487.671,24.8,94.72
1773392487.711,25.0,101.14
1773392487.751,25.4,102.68
1773392487.792,24.2,110.63
1773392487.834,23.5,113.61
1773392487.877,23.8,120.30
1773392487.917,24.6,123.51
1773392487.957,25.3,131.95
1773392487.996,25.4,135.08
1773392488.033,27.4,136.98
1773392488.072,25.7,141.33
1773392488.108,27.9,144.53
1773392488.144,27.4,149.02
1773392488.181,27.0,150.80
1773392488.217,28.2,156.90
1773392488.252,28.5,159.66
1773392488.287,28.1,161.48
1773392488.324,27.5,162.99
1773392488.360,27.5,164.47
1773392488.397,27.0,166.41
1773392488.437,25.0,167.28
1773392488.487,20.0,168.23
1773392488.533,21.8,170.21
1773392488.584,19.6,171.11
1773392488.627,23.1,171.57
1773392488.667,25.2,171.42
1773392488.733,15.2,171.63
1773392488.785,19.2,171.99
1773392488.838,18.9,172.89
1773392488.891,18.8,172.59
1773392488.950,16.9,172.49
1773392488.994,22.7,172.41
1773392489.048,18.5,172.23
1773392489.097,20.4,172.41
1773392489.157,16.6,171.64
1773392489.212,18.5,171.11
1773392489.257,22.0,170.19
1773392489.313,18.0,169.45
1773392489.358,21.8,167.06
1773392489.403,22.4,166.06
1773392489.456,18.8,163.53
1773392489.508,19.2,159.44
1773392489.562,18.7,156.26
1773392489.614,19.0,145.99
1773392489.659,22.2,136.08
1773392489.712,19.0,127.95
1773392489.766,18.6,113.07
1773392489.821,18.2,105.21
1773392489.867,21.8,90.74
1773392489.921,18.4,87.89
1773392489.971,19.9,80.92
1773392490.026,18.1,74.69
1773392490.075,20.7,64.99
1773392490.129,18.3,61.26
1773392490.183,18.7,61.14
1773392490.236,18.9,63.49
1773392490.278,23.8,65.26
1773392490.331,18.6,66.75
1773392490.387,17.9,65.70
1773392490.442,18.3,69.25
1773392490.512,14.4,76.65
1773392490.565,18.6,79.70
1773392490.619,18.6,82.59
1773392490.666,21.3,85.86
1773392490.711,22.1,85.35
1773392490.750,25.6,86.14
1773392490.791,24.6,95.02
1773392490.830,25.5,101.05
