Timestamp,FPS,Angle
1773396128.911,37.8,107.33
1773396128.952,24.4,107.50
1773396128.984,31.2,107.22
1773396129.009,39.5,107.29
1773396129.049,25.4,107.09
1773396129.077,34.8,107.00
1773396129.116,26.1,106.55
1773396129.143,37.4,106.02
1773396129.182,25.3,105.82
1773396129.217,28.2,105.88
1773396129.247,34.1,105.55
1773396129.281,29.3,105.66
1773396129.312,31.9,104.93
1773396129.349,27.3,105.03
1773396129.385,27.4,104.22
1773396129.415,33.9,104.40
1773396129.453,25.9,104.44
1773396129.485,32.1,106.84
1773396129.511,37.9,106.94
1773396129.549,26.3,106.57
1773396129.578,35.1,105.81
1773396129.687,9.1,105.88
1773396129.718,32.5,104.91
1773396129.743,40.7,104.39
1773396129.785,23.7,103.34
1773396129.809,41.8,102.81
1773396129.843,28.7,102.20
1773396129.883,25.2,102.73
1773396129.918,28.7,102.94
1773396129.949,32.3,103.01
1773396129.989,25.1,103.07
1773396130.021,30.7,102.49
1773396130.052,32.4,102.45
1773396130.094,24.0,102.42
1773396130.128,29.4,102.08
1773396130.156,35.3,102.10
1773396130.197,24.3,102.01
1773396130.222,40.7,102.11
1773396130.248,38.4,102.13
1773396130.380,7.6,102.14
1773396130.412,31.6,102.27
1773396130.518,9.5,103.31
1773396130.578,16.6,103.96
1773396130.616,26.4,104.21
1773396130.649,30.4,104.18
1773396130.683,29.4,104.19
1773396130.781,10.1,104.31
1773396130.814,30.2,104.51
1773396130.890,13.3,104.61
1773396130.915,39.9,104.62
1773396130.951,27.6,104.86
1773396130.992,24.3,104.87
1773396131.022,33.4,105.04
1773396131.054,30.9,105.08
1773396131.097,23.2,105.21
1773396131.122,40.5,105.39
1773396131.147,40.8,105.37
1773396131.184,27.1,105.37
1773396131.230,21.6,105.20
1773396131.283,18.7,104.83
1773396131.313,33.3,104.84
1773396131.343,32.9,104.63
1773396131.387,23.0,104.15
1773396131.416,33.9,103.90
1773396131.580,6.1,103.65
1773396131.641,16.4,103.41
1773396131.670,34.8,103.11
1773396131.700,32.7,102.59
1773396131.742,23.8,102.48
1773396131.768,39.1,102.41
1773396131.791,42.4,102.47
1773396131.817,39.5,102.37
1773396131.859,23.6,102.34
1773396131.884,40.1,102.02
1773396131.917,30.0,101.91
1773396131.967,20.0,101.85
1773396131.993,38.8,101.77
1773396132.016,42.9,101.87
1773396132.050,29.9,102.01
1773396132.089,25.8,102.27
1773396132.116,36.6,102.50
1773396132.156,25.2,102.67
1773396132.196,24.8,102.87
1773396132.222,38.5,102.58
1773396132.264,24.0,102.52
1773396132.291,36.4,102.49
1773396132.315,41.7,102.01
1773396132.344,34.3,101.79
1773396132.384,25.2,101.67
1773396132.414,33.1,101.61
1773396132.452,26.1,101.68
1773396132.497,22.2,101.57
1773396132.520,43.5,101.47
1773396132.554,30.1,101.21
1773396132.594,24.5,101.30
1773396132.618,41.8,101.32
1773396132.662,23.1,101.16
1773396132.690,36.0,100.76
1773396132.722,30.7,100.75
1773396132.751,35.1,100.71
1773396132.796,22.2,100.99
1773396132.819,43.3,101.03
1773396132.845,37.6,100.95
1773396132.883,26.6,101.02
1773396132.963,12.5,101.06
1773396132.990,36.8,101.02
1773396133.030,25.0,101.08
1773396133.061,32.0,101.29
1773396133.087,39.5,101.67
1773396133.134,20.9,102.10
1773396133.164,34.0,102.88
1773396133.193,34.5,103.70
1773396133.241,20.8,104.37
1773396133.267,37.9,104.67
1773396133.293,38.5,104.87
1773396133.335,23.9,104.95
1773396133.369,30.0,105.05
1773396133.398,33.9,105.22
1773396133.431,30.5,105.36
1773396133.457,38.0,105.35
1773396133.486,35.1,105.12
1773396133.535,20.4,105.11
1773396133.559,40.4,105.12
1773396133.585,38.6,104.71
1773396133.653,14.9,104.28
1773396133.682,34.4,104.09
1773396133.721,25.1,103.95
1773396133.762,24.4,103.89
1773396133.790,36.7,103.68
1773396133.855,15.3,103.49
1773396133.916,16.3,103.37
1773396133.957,24.9,103.25
1773396133.988,31.7,103.24
1773396134.022,29.8,103.38
1773396134.072,20.0,103.42
1773396134.096,40.6,103.34
1773396134.122,39.4,103.23
1773396134.181,16.8,103.17
1773396134.214,30.7,103.09
1773396134.246,31.2,103.02
1773396134.287,24.1,103.02
1773396134.313,38.7,103.05
1773396134.339,38.4,103.08
1773396134.382,23.3,102.96
1773396134.411,34.1,103.02
1773396134.439,36.0,103.10
1773396134.752,3.2,103.18
1773396134.782,33.2,102.77
1773396134.816,29.1,102.57
1773396134.864,21.2,102.00
1773396134.904,24.7,102.21
1773396134.940,27.9,102.57
1773396134.963,43.4,102.71
1773396134.987,41.9,101.10
1773396135.025,26.0,99.72
1773396135.050,40.7,99.25
1773396135.103,18.7,99.08
1773396135.140,27.0,99.10
1773396135.164,41.3,98.96
1773396135.188,42.5,98.88
1773396135.224,27.6,98.87
1773396135.255,32.6,98.89
1773396135.289,29.1,99.10
1773396135.330,24.6,99.02
1773396135.353,42.6,99.23
1773396135.382,34.8,99.28
1773396135.438,17.9,98.86
1773396135.461,42.8,98.73
1773396135.486,40.8,98.84
1773396135.535,20.2,99.23
1773396135.565,33.6,99.40
1773396135.752,5.3,98.49
1773396135.784,31.3,97.93
1773396135.826,24.0,97.75
1773396135.853,36.9,99.51
1773396135.887,29.4,99.42
1773396135.921,29.6,100.86
1773396135.952,31.3,101.07
1773396135.984,31.4,101.13
1773396136.021,27.1,100.89
1773396136.054,30.2,100.71
1773396136.087,30.5,100.80
1773396136.116,34.8,100.80
1773396136.165,20.4,101.03
1773396136.190,39.3,101.30
1773396136.216,39.0,101.89
